generation,best_fitness,mean_fitness,median_fitness
0,0.7739560485559633,4.849903899953845,5.454184448766124
1,0.7739560485559633,4.60571231064309,5.436389676155816
2,0.7739560485559633,4.150179369112977,4.992379645043943
3,0.7739560485559633,3.708884136254812,4.018483026953289
4,0.7739560485559633,3.39086078699929,3.546196379522425
5,0.7739560485559633,3.1254403338442467,3.3187199003350027
6,0.7739560485559633,2.866992925357179,3.0393115621893307
7,0.7739560485559633,2.5988383705383176,2.7636360716281674
8,0.7739560485559633,2.5441049885403637,2.7636360716281674
9,0.7739560485559633,2.5416904758143755,2.7636360716281674
10,0.7739560485559633,2.48356564771589,2.490487843878441
11,0.7739560485559633,2.4785846295938088,2.490487843878441
12,0.7739560485559633,2.4713576787398854,2.490487843878441
13,0.7739560485559633,2.3878023967235293,2.1782380241112005
14,0.7739560485559633,2.3878023967235293,2.1782380241112005
15,0.7739560485559633,2.231934016769464,1.4168265261400599
16,0.7739560485559633,2.0333225163648425,0.7739560485559633
17,0.7739560485559633,1.9432149308448552,0.7739560485559633
18,0.7739560485559633,1.9432149308448552,0.7739560485559633
19,0.7739560485559633,1.7950950916384794,0.7739560485559633
20,0.7739560485559633,1.7526732258786197,0.7739560485559633
21,0.7739560485559633,1.7526732258786197,0.7739560485559633
22,0.7739560485559633,1.707104648820402,0.7739560485559633
23,0.7739560485559633,1.6083584301466753,0.7739560485559633
24,0.7739560485559633,1.6083584301466753,0.7739560485559633
25,0.7739560485559633,1.6083584301466753,0.7739560485559633
26,0.7739560485559633,1.4602320489095608,0.7739560485559633
27,0.7739560485559633,1.351640295699274,0.7739560485559633
28,0.7739560485559633,1.2547248678774092,0.7739560485559633
29,0.7739560485559633,1.2547248678774092,0.7739560485559633
30,0.7739560485559633,1.1857542194960182,0.7739560485559633
31,0.7739560485559633,1.1664526168595324,0.7739560485559633
32,0.7739560485559633,1.1664526168595324,0.7739560485559633
33,0.7739560485559633,1.0665858928601888,0.7739560485559633
34,0.7739560485559633,1.0665858928601888,0.7739560485559633
35,0.7739560485559633,1.0192508015909507,0.7739560485559633
36,0.7739560485559633,1.0192508015909507,0.7739560485559633
37,0.7739560485559633,1.0192508015909507,0.7739560485559633
38,0.7739560485559633,1.0192508015909507,0.7739560485559633
39,0.7739560485559633,0.9571134783988139,0.7739560485559633
40,0.7739560485559633,0.9571134783988139,0.7739560485559633
41,0.7739560485559633,0.9571134783988139,0.7739560485559633
42,0.7739560485559633,0.9571134783988139,0.7739560485559633
43,0.7739560485559633,0.9571134783988139,0.7739560485559633
44,0.7739560485559633,0.9571134783988139,0.7739560485559633
45,0.7739560485559633,0.9571134783988139,0.7739560485559633
46,0.7739560485559633,0.9571134783988139,0.7739560485559633
47,0.7739560485559633,0.9571134783988139,0.7739560485559633
48,0.7739560485559633,0.9571134783988139,0.7739560485559633
49,0.7739560485559633,0.9571134783988139,0.7739560485559633
50,0.7739560485559633,0.9571134783988139,0.7739560485559633
51,0.7739560485559633,0.9571134783988139,0.7739560485559633
52,0.7739560485559633,0.9571134783988139,0.7739560485559633
53,0.7739560485559633,0.9571134783988139,0.7739560485559633
54,0.7739560485559633,0.9571134783988139,0.7739560485559633
55,0.7739560485559633,0.9571134783988139,0.7739560485559633
56,0.7739560485559633,0.9571134783988139,0.7739560485559633
57,0.7739560485559633,0.9571134783988139,0.7739560485559633
58,0.7739560485559633,0.9571134783988139,0.7739560485559633
59,0.7739560485559633,0.9571134783988139,0.7739560485559633
60,0.7739560485559633,0.9571134783988139,0.7739560485559633
61,0.7739560485559633,0.9571134783988139,0.7739560485559633
62,0.7739560485559633,0.9571134783988139,0.7739560485559633
63,0.7739560485559633,0.9571134783988139,0.7739560485559633
64,0.7739560485559633,0.9571134783988139,0.7739560485559633
65,0.7739560485559633,0.9571134783988139,0.7739560485559633
66,0.7739560485559633,0.9571134783988139,0.7739560485559633
67,0.7739560485559633,0.9571134783988139,0.7739560485559633
68,0.7739560485559633,0.9561712751463189,0.7739560485559633
69,0.7739560485559633,0.9561712751463189,0.7739560485559633
70,0.7739560485559633,0.9561712751463189,0.7739560485559633
71,0.7739560485559633,0.9561712751463189,0.7739560485559633
72,0.7739560485559633,0.9561712751463189,0.7739560485559633
73,0.7739560485559633,0.871413640667739,0.7739560485559633
74,0.7739560485559633,0.871413640667739,0.7739560485559633
75,0.7739560485559633,0.8106575638410474,0.7739560485559633
76,0.7739560485559633,0.8106575638410474,0.7739560485559633
77,0.7739560485559633,0.8106575638410474,0.7739560485559633
78,0.7739560485559633,0.8106575638410474,0.7739560485559633
79,0.7739560485559633,0.8106575638410474,0.7739560485559633
80,0.7739560485559633,0.8106575638410474,0.7739560485559633
81,0.7739560485559633,0.8106575638410474,0.7739560485559633
82,0.7739560485559633,0.8106575638410474,0.7739560485559633
83,0.7739560485559633,0.8106575638410474,0.7739560485559633
84,0.7739560485559633,0.8106575638410474,0.7739560485559633
85,0.7739560485559633,0.8106575638410474,0.7739560485559633
86,0.7739560485559633,0.8106575638410474,0.7739560485559633
87,0.7739560485559633,0.8106575638410474,0.7739560485559633
88,0.7739560485559633,0.8106575638410474,0.7739560485559633
89,0.7739560485559633,0.8106575638410474,0.7739560485559633
90,0.7739560485559633,0.8106575638410474,0.7739560485559633
91,0.7739560485559633,0.8106575638410474,0.7739560485559633
92,0.7739560485559633,0.8106575638410474,0.7739560485559633
93,0.7739560485559633,0.8106575638410474,0.7739560485559633
94,0.7739560485559633,0.8106575638410474,0.7739560485559633
95,0.7739560485559633,0.8106575638410474,0.7739560485559633
