2.877303976907049504e-02
3.995680464705297225e-02
6.614139512283581657e-02
5.023114381135634909e-02
8.660985482010069569e-02
6.723700035861246427e-02
6.487835418221227224e-02
6.220603735978156440e-02
6.717886273411768916e-02
5.596479629955891655e-02
7.497827437657644811e-02
8.370653268782174417e-02
8.920052374193862543e-02
1.276534675667271579e-01
8.967412955315488821e-02
1.005175058377004993e-01
1.100468893204453458e-01
9.632671144873669600e-02
8.491762167681293771e-02
8.579925407374608404e-02
8.377154773766973261e-02
8.594790679249739163e-02
9.426874806510121552e-02
8.209155131459774934e-02
8.536384262398512279e-02
7.714562185124247684e-02
7.214264374805576252e-02
7.485038464944973602e-02
1.208412314682198729e-01
6.934645630636683544e-02
7.174212665654383647e-02
8.677938173328800242e-02
7.047533148924797763e-02
6.014970387962871590e-02
5.386360684864446163e-02
6.688018888766214531e-02
8.436593186779350884e-02
6.777736956012214709e-02
7.084515872299651518e-02
8.042931918739391894e-02
7.182770947699966546e-02
5.056976943400461749e-02
8.595404178857057875e-02
5.467089591006701194e-02
5.461827736451421722e-02
7.224701718151890772e-02
8.112964267642902572e-02
1.169856980349028991e-01
9.925031259349163804e-02
9.937033369611888989e-02
6.920403906742247924e-02
7.697176567173419359e-02
7.014077691351314203e-02
6.737175912546708445e-02
6.893214674546595255e-02
8.805994914295840748e-02
9.354432723760988666e-02
5.744009976570958742e-02
9.070758242634854862e-02
7.994118111907745627e-02
7.777096182497228449e-02
7.824071629008308437e-02
7.272429174571336252e-02
8.966647151689174922e-02
8.594058789098640849e-02
9.175567321643869623e-02
6.848408726736966712e-02
8.861549632464517379e-02
8.561056536649711002e-02
6.331567289331788140e-02
6.437430460068710447e-02
9.131536009470953008e-02
8.700564277403265157e-02
1.048775769402780500e-01
1.026203192231421868e-01
9.043225488417892810e-02
9.232612787199193094e-02
8.095251237827548463e-02
8.580818951552057761e-02
1.033870177432926890e-01
6.920542351528326253e-02
9.104784824022535417e-02
7.492930892114668673e-02
8.080515990394986081e-02
9.254384103398065331e-02
1.076270232134350774e-01
9.668814119318812350e-02
8.241227361453389022e-02
8.835157120853633084e-02
6.851650254236210658e-02
9.690672749082540616e-02
1.021786048549134518e-01
9.568066455014540006e-02
1.203161563526255196e-01
8.629883820154087004e-02
8.367444689053765705e-02
6.300082721646310668e-02
9.169096399627607585e-02
1.176985255207924214e-01
1.071779362803886304e-01
