generation,best_fitness,mean_fitness,median_fitness
0,55.447731018066406,60.70661873559,60.84100017543
1,55.447731018066406,60.605077585608385,60.60767116918387
2,55.26808291181495,60.186936619882644,60.19072741622237
3,55.26808291181495,59.60325524733512,59.133519404666764
4,55.26808291181495,58.53417945876671,58.86964071465886
5,55.26808291181495,57.97971119106844,58.122534495723656
6,55.173453286728694,56.82961904374124,56.47278914261221
7,54.03020888109405,55.589930639796464,54.69647492983993
8,54.01694161589688,55.50771424322678,54.69647492983993
9,54.01694161589688,55.273922539731544,54.42735753748241
10,54.01694161589688,55.20301733196702,54.385435736174614
11,53.53726416431587,54.91692456136129,53.97368818022338
12,53.15368343980681,54.776449987236376,53.89435561028887
13,52.327572155470634,54.249630963482105,53.176589174261736
14,51.40144705211484,53.73106827092738,52.54718861791099
15,50.891365016538856,52.598645404808565,51.412191634467234
16,50.43267295911542,52.23972863610045,50.87493612779687
17,50.20480263356163,51.864371787490555,50.62359972156159
18,49.66464686425762,51.340893976159826,50.376327167846036
19,49.60941062506555,50.86513986585651,49.82147274573456
20,49.32198143790285,49.9990354460791,49.69176511048625
21,48.52993092650052,49.006839804640876,48.8814398226535
22,47.85793705677057,48.582119095667295,48.60453535172548
23,47.56640978262945,48.18234332928768,48.04330728386637
24,47.21309075529441,47.80386789915138,47.70909934969731
25,46.59925670225803,47.26813170626254,47.38917212506604
26,46.32377599296359,46.75903811263843,46.7696932506555
27,45.45057868482927,46.07686453126349,46.079363904172666
28,45.17793328667046,45.527211200691724,45.50664675452023
29,44.81252198370486,45.1277522287387,45.05031298490378
30,44.24599815634286,44.657881492897204,44.472392074067216
31,43.702725943106316,44.12759035334875,44.13867621028281
32,43.33488252268492,43.66607670480293,43.707436303118946
33,43.22224467638766,43.35972440933848,43.34587167147568
34,42.949696877720136,43.20850877281892,43.23773934588736
35,42.47021874861323,42.79496860791001,42.7878300321659
36,42.13156539279511,42.504919886775305,42.55192978269788
37,41.80418399859056,42.22416115465499,42.23408467407193
38,41.76619210837673,42.092302158200454,42.004130113684326
39,41.63137971491972,41.87684352458641,41.92047089102009
40,41.37242463711546,41.59595697072469,41.610395887704584
41,40.690903791502734,41.0403849779928,41.05795636302915
42,40.04233003846032,40.30556597521836,40.254063396675896
43,39.13533636983519,39.677211912285024,39.70910459927584
44,38.77090217138135,39.052700351560965,39.05586377305919
45,38.29202768299081,38.570322791313735,38.54103547493668
46,37.510279739957696,37.944348322123076,37.89486492241548
47,36.91772394410575,37.36121767394132,37.327665517780304
48,36.35462985086385,36.78970234275742,36.863200426530746
49,36.17993411240761,36.39939603294513,36.38913695113555
50,36.099720502097306,36.19183756069558,36.173963030323634
51,35.851717319354165,36.01214576472138,35.995682023996125
52,35.67332066406108,35.89947946567288,35.91006601566923
53,35.423512797134705,35.58597974010144,35.56117875939651
54,34.93968162580596,35.076519173338724,35.07386419317241
55,34.31224361070463,34.64749937384491,34.6204465667205
56,34.06787201408279,34.33578223032938,34.32773706690668
57,33.97244842836783,34.07440680332466,34.02811296382541
58,33.78553401115131,33.95211962484787,33.95798343206914
59,33.764671705954406,33.887623012645534,33.87072530998544
60,33.64578640032911,33.75956945019356,33.74769376197481
61,33.569236002899906,33.682204946875046,33.682816461660195
62,33.48968494187558,33.55234599931192,33.535831632587914
63,33.36007768107498,33.42305581208187,33.397752213209614
64,33.16235436433174,33.31811309563189,33.33926911848296
65,33.021530247878616,33.19907187561424,33.20198681477018
66,32.73005622514599,32.900973790078915,32.95475792512563
67,32.30685194013855,32.47160276402617,32.444477995682604
68,32.035650097079824,32.16395393022832,32.11691452153933
69,31.53064996314514,31.80105816314665,31.747666188579846
70,31.068044410476716,31.34378817836089,31.23997777369776
71,30.794021906801866,30.9593119359315,30.972166608228434
72,30.583530034457976,30.69868473817474,30.703413771230295
73,30.356756060350314,30.528675095876842,30.554595257761505
74,30.038400013947967,30.293071127169622,30.33024618951458
75,29.871213030744755,30.004156156483695,29.99722910515933
76,29.374155831130377,29.63386701714874,29.564940989141064
77,29.12881101921652,29.316904649648386,29.327097810998513
78,29.01569068832914,29.146758055579795,29.1303269427654
79,28.808481260322928,29.03451991528316,29.001431184609615
80,28.660820950291953,28.78435018660698,28.77104383877742
81,28.528080568750397,28.63575624115673,28.613122257792583
82,28.338632058123714,28.446263311954546,28.45905780628059
83,28.267978995857252,28.30543669732001,28.294320760453502
84,28.151284582063713,28.239285795732957,28.24874287903223
85,28.06328461734735,28.16582826044497,28.170829272049197
86,27.887682856271304,28.010121229699756,28.047460799079442
87,27.840013433702186,27.899414329226612,27.906366604436634
88,27.600680834989817,27.744667450560154,27.75618668220268
89,27.137605838990464,27.447880650867877,27.491739434364995
90,26.707818640858775,27.00931730619326,27.011787099781245
91,26.51724037208178,26.657014449969815,26.638789772813322
92,26.435677539967404,26.530539108165698,26.53090905046579
93,26.38269561986422,26.461603685955232,26.470205300779163
94,26.317765643339115,26.40039306288255,26.413679600102032
95,26.310057868981247,26.321764110462603,26.315352880563978
96,26.267376710919713,26.29176327100213,26.286594225429916
97,26.219553151809297,26.245933165802644,26.248046127482077
98,26.062489368418973,26.144714111117384,26.13336894088017
99,25.952625556823477,26.035384421356433,26.006525231997625
100,25.812656003692545,25.886659940836193,25.871865944603194
101,25.760395141391406,25.774118981609654,25.770293180424467
102,25.722865561900072,25.74640523788209,25.750853982996215
103,25.64237473970227,25.70444630763505,25.713433655560955
104,25.490721625572405,25.587162961942145,25.602909319088184
105,25.44363874931992,25.474691306822653,25.481463897551645
106,25.38957226767593,25.416629032479754,25.41359540020785
107,25.258260558071317,25.321661223460985,25.311670205006035
108,25.241838509172084,25.26657237597149,25.25459932214565
109,25.216745281104266,25.24322877302044,25.235665114960522
110,25.150207513445096,25.184859185823335,25.18584698256878
111,25.026306584585054,25.095873866724197,25.10505987177609
112,25.02459532158447,25.0313056428469,25.025434111631768
113,25.02448100831364,25.02509640555874,25.024694879556375
114,25.023561528070786,25.024206718849214,25.024293105668185
115,25.02227301089815,25.02321047898737,25.023276524755737
116,25.017561942322615,25.020792153894195,25.02080433263947
117,25.004397271995586,25.011614038371448,25.011651591633296
118,25.0,25.000677181060333,25.000100965041035
119,25.0,25.000000606703498,25.0
120,25.0,25.0,25.0
121,25.0,25.0,25.0
122,25.0,25.0,25.0
123,25.0,25.0,25.0
124,25.0,25.0,25.0
125,25.0,25.0,25.0
126,25.0,25.0,25.0
127,25.0,25.0,25.0
128,25.0,25.0,25.0
129,25.0,25.0,25.0
130,25.0,25.0,25.0
131,25.0,25.0,25.0
132,25.0,25.0,25.0
133,25.0,25.0,25.0
134,25.0,25.0,25.0
135,25.0,25.0,25.0
136,25.0,25.0,25.0
137,25.0,25.0,25.0
138,25.0,25.0,25.0
139,25.0,25.0,25.0
140,25.0,25.0,25.0
141,25.0,25.0,25.0
142,25.0,25.0,25.0
143,25.0,25.0,25.0
144,25.0,25.0,25.0
145,25.0,25.0,25.0
146,25.0,25.0,25.0
147,25.0,25.0,25.0
148,25.0,25.0,25.0
149,25.0,25.0,25.0
