generation,best_fitness,mean_fitness,median_fitness
0,59.76939544904066,61.80434682464909,61.18913650512695
1,57.62364689839772,59.77491048744074,59.95091631480452
2,57.29696518357579,58.96609874258412,58.79436777644402
3,57.29696518357579,58.90991746169133,58.79436777644402
4,57.29696518357579,58.67888211710175,58.74763023483251
5,57.29696518357579,58.67888211710175,58.74763023483251
6,57.29696518357579,58.67795698962176,58.743004597432545
7,57.29696518357579,58.448030408437305,58.38128832180778
8,57.29696518357579,58.303298016465604,58.30823414724487
9,57.21700319869339,58.07437153171581,57.687567409889084
10,57.15705296613887,58.03325630200533,57.6449010109396
11,56.78576586494634,57.96305999496743,57.6449010109396
12,56.59115304788929,57.6773622755529,57.42790930752258
13,56.388417099601156,57.53489586260834,57.42790930752258
14,56.343489526504705,57.35358313059102,57.42790930752258
15,56.06853758381711,57.21071497586794,57.42203424884781
16,55.81140368425785,56.973398001007794,56.799871179191314
17,54.964856255469854,56.31136054802071,55.67543840599963
18,54.35780919208968,55.7614898916671,55.114604176802686
19,53.06090930802287,54.571078422216736,54.36541468251119
20,52.98214161503119,53.7355763035324,53.38003904563435
21,52.24074341269264,52.87335901037195,52.83847349729783
22,51.83194527986474,52.19801103357569,52.24238611755864
23,51.241911407633026,51.64425273986183,51.62741941963807
24,51.15273630004177,51.476960386482595,51.388437009047095
25,51.000364575469206,51.20451554020809,51.14817038933056
26,50.86035242843214,51.12695288448127,51.07362303146393
27,50.7194850896676,50.91054714032634,50.83693282355127
28,50.7194850896676,50.87824041678287,50.81819654047662
29,50.569302439861744,50.79033469648615,50.77385474431568
30,50.12892881024137,50.551201858611854,50.5568140214857
31,49.845482466856254,50.26365934092434,50.16588022569755
32,49.24448051878865,49.77572404123242,49.73461131206943
33,49.18325981995701,49.56853411563164,49.524373098593436
34,48.81457040098305,49.21061623483659,49.186863407607476
35,48.19361020438352,48.771665497374045,48.82795426334327
36,48.058928579209535,48.33088879084039,48.33659286731982
37,47.667947317489755,47.85599915099701,47.82570831871238
38,47.10245765531297,47.451215415419036,47.42562122339797
39,46.93005393652877,47.14584513585824,47.13495653941801
40,46.672757851195854,46.85563813270274,46.795541408590715
41,46.50956821012182,46.70079713273058,46.67161171192534
42,46.08787816723833,46.41665020045842,46.43013397600258
43,45.51598747980512,45.84874256159414,45.88197695794901
44,45.04173818153049,45.32430799089854,45.339686093819815
45,44.686805225119365,44.97348126547808,44.97322225055031
46,44.60784585001221,44.7772169630389,44.74444179756608
47,44.29899881380845,44.5124430624498,44.52728276967659
48,43.8723578936867,44.16079763971579,44.17967027685114
49,43.53933821995514,43.805935269794304,43.80482139777391
