generation,best_fitness,mean_fitness,median_fitness
0,0.1760435294631095,0.021720108226042603,0.012629410837801886
1,0.17604352946310955,0.033120011542778424,0.03657283564002639
2,0.17604352946310955,0.04023969246755802,0.0341093869197799
3,0.20808272238609327,0.039477928363600714,0.02077091191486078
4,0.20808272238609327,0.0312246717123297,-0.0033901233089586934
5,0.2166236719004474,0.08523924674449765,0.11068072471031438
6,0.21410691335828894,0.10608696617989821,0.1655529800133059
7,0.2602492158317143,0.10864970584978255,0.17155742146380465
8,0.2827525209307857,0.12828639582867477,0.1773347095069392
9,0.4087457840921191,0.12531791179848692,0.1704887024793666
10,0.41506294505780505,0.1948882368453109,0.1851232305648077
11,0.41506294505780505,0.22083344070833114,0.2157642178913038
12,0.41506294505780505,0.2671813159846633,0.2837419810269762
13,0.5102216248442422,0.32400497811734114,0.3348577855551057
14,0.5124646312003909,0.3575989969889145,0.37569096511301364
15,0.4855907074857896,0.3515357949931373,0.3858746764253549
16,0.48646586497519173,0.4104571701906948,0.4220011544440261
17,0.49236900195734956,0.4066284954587299,0.4302309416516765
18,0.49236900195734956,0.41093236304305003,0.4408484482930961
19,0.5299733195874007,0.4243742653657003,0.45813036242989136
20,0.5300671965642973,0.39378680269892186,0.47010862796219716
21,0.5536803896676581,0.4170043431173277,0.44510851485423086
22,0.5889778514097513,0.4326764106117883,0.465342944117627
23,0.5889778514097513,0.44786986433158127,0.4852713537114164
24,0.6421304814259228,0.46768884680324047,0.4969402803383855
25,0.6421304814259228,0.4922918703079793,0.5104760826714161
26,0.6421304814259228,0.4392033457961776,0.5073180834834012
27,0.6421304814259228,0.5059796504635927,0.5248561212610301
28,0.6924242487006177,0.5203544446536001,0.5480723719975273
29,0.8078120457374764,0.5153118369832327,0.5610196927279428
30,0.8078120457374764,0.5472021594076213,0.5846214508630412
31,0.8026165598541303,0.5781574962626129,0.6069126636914131
32,0.8015186424764661,0.5660338026599354,0.62383499039914
33,0.8015186424764661,0.6110972050485468,0.6612184060334697
34,0.803159038743431,0.579866175081241,0.6801215854154861
35,0.803159038743431,0.6225870416232401,0.6893069714379088
36,0.8323366304535117,0.6166041403903445,0.7061405605840292
37,0.8323366304535117,0.6849163954397156,0.7503380887777222
38,0.8132413116056811,0.6934125549756193,0.7627552802725732
39,0.8132413116056811,0.6900647609399976,0.7760849303060786
40,0.8198162311336538,0.707991652740475,0.7787768082032962
41,0.8367586613006879,0.7588923620634492,0.7956328211351347
42,0.8359097620454755,0.7494836015392157,0.8000080290305946
43,0.8476152681399598,0.7665977604899956,0.8045126045624065
44,0.8490031526000187,0.7942223152397251,0.8034204535058111
45,0.8490031526000187,0.7776392172748111,0.8091162412746575
46,0.8585275871645686,0.7828082719221968,0.8129743738655464
47,0.8531296740655812,0.7362497550200775,0.8178488330265625
48,0.8531296740655812,0.7614959841856387,0.8267750728819089
49,0.8659948272704305,0.8177914738634159,0.8314317027897978
50,0.8765926057131311,0.8307663413252698,0.8391396642769627
51,0.8765926057131311,0.7758647370337306,0.8400576903072856
52,0.8765926057131309,0.7842433283213421,0.8449498098147877
53,0.8781220913691792,0.8328707007533497,0.856401286216155
54,0.8781220913691792,0.7637767269906968,0.8422881113435602
55,0.8922309424092367,0.7923712611532874,0.8451288885631564
56,0.8922309424092367,0.8105166917736748,0.8513268494973376
57,0.8922309424092367,0.8141362205545722,0.8579979810064511
58,0.8786340693876478,0.796949976154453,0.8611964125565073
59,0.8817730396190939,0.7740590950647002,0.8606557784270177
60,937.5180814408758,16.414225053161218,0.8635343496234302
61,937.0461481332189,16.399591137425073,0.8670761965841731
62,936.8000273076117,16.414762569244495,0.869356018874005
63,0.8942174886842374,0.7759418277126874,0.8720808391372266
64,0.8942174886842374,0.8613387073629476,0.8734172725434911
65,0.8942174886842374,0.8353514260764859,0.8754701567590752
66,0.903460658009064,0.837672212560658,0.8787718836256482
67,0.903460658009064,0.8504327822321769,0.8761595200543077
68,0.9077787465946638,0.8701011785478989,0.8748179769719119
69,0.9077787465946638,0.8228136995025521,0.8781419161149351
70,0.9306126334668181,0.8138362071516527,0.8694834813862566
71,0.9306126334668181,0.8762556632198162,0.8879161446453543
72,0.9306126334668181,0.8783724768908078,0.895951473555636
73,0.9306126334668181,0.8941278951990506,0.9077787465946642
74,0.9308744875842384,0.8987353737791096,0.9108961252475269
75,0.9370667137731259,0.892532207030729,0.917991970165877
76,0.9447368103170879,0.8910240524602887,0.9201188818982169
77,0.9423450213294611,0.9132268051551221,0.9252480430542098
78,0.9423450213294611,0.9042400758297394,0.9234890119921366
79,0.9423450213294611,0.91401954292969,0.9276961238792365
80,0.9518799348056111,0.9304583183781124,0.931252554917903
81,0.9518799348056111,0.9321173451875676,0.9346106843297801
82,0.9518799348056111,0.9211427946626662,0.9349982616915462
83,0.9518799348056111,0.9338525114354338,0.9369850922571363
84,0.9518799348056111,0.9324212913631378,0.9388380390947264
85,0.9518799348056111,0.9218902412949959,0.9404257510197115
86,0.9518799348056111,0.9033007096297477,0.9395750613299936
87,0.9551249765631646,0.9281141704319363,0.9398639410609616
88,0.9551138429325884,0.9192761014767725,0.9420527582548714
89,0.9567413232663614,0.9273086879396545,0.943197071815324
90,0.9567413232663614,0.9114338134428107,0.9432251122080828
91,0.9570237014085043,0.9160127056069346,0.9468982404144434
92,0.9634482177006446,0.9124110037827494,0.9510604078641831
93,0.9634482177006446,0.9335669530316739,0.9542771907755137
94,0.9634482177006446,0.9206306731150725,0.9545478003944313
95,0.963524524342526,0.9299701808828406,0.9558526708671612
96,0.964656417864873,0.9300985914988559,0.9540618932120585
97,0.9657509557210222,0.9421370618342572,0.9566240658834126
98,0.9673461872481592,0.926047004704884,0.9576806660839543
99,0.968724990143681,0.9337188337571872,0.9603147128552154
