generation,best_fitness,mean_fitness,median_fitness
0,80363.93431141289,80369.22634977722,80368.06843196397
1,80353.61520702549,80360.58729371603,80358.9567790782
2,80344.60630221327,80352.808541582,80352.46492566206
3,80344.60630221327,80349.71472827792,80349.09556662838
4,80344.60630221327,80347.60592935704,80347.19519260657
5,80339.38003822556,80345.75008820255,80346.9084529961
6,80339.38003822556,80344.55103110682,80345.72041676889
7,80339.17178419756,80343.63876680576,80344.42479133749
8,80324.89349938507,80339.32080925991,80339.87513618455
9,80324.89349938507,80337.10004024187,80338.2328202542
10,80324.89349938507,80337.10004024187,80338.2328202542
11,80324.89349938507,80333.55593369225,80335.53462686206
12,80324.89349938507,80330.55091631353,80331.46240546739
13,80317.65138791219,80329.13341012098,80331.46240546739
14,80317.65138791219,80326.23073878887,80325.99660024233
15,80317.65138791219,80322.58334498075,80323.44968495364
16,80313.34960263918,80320.65897268015,80320.1998837009
17,80313.34960263918,80319.15645417581,80318.56487706682
18,80312.84786547563,80316.31134673324,80316.60268013662
19,80311.87687858964,80315.49873044805,80315.57786987374
20,80311.87687858964,80315.07147981577,80315.57786987374
21,80311.87687858964,80314.9239594788,80315.32830751024
22,80311.87687858964,80314.81615355903,80315.11482820084
23,80311.87687858964,80314.78397991604,80315.11482820084
24,80311.87687858964,80314.64338317447,80315.11482820084
25,80311.87687858964,80314.64338317447,80315.11482820084
26,80311.87687858964,80314.55786664649,80315.11482820084
27,80311.87687858964,80314.06648294881,80314.29277897724
28,80310.0495149669,80313.27189412704,80312.97521004095
29,80310.0495149669,80313.0371159823,80312.97262517293
30,80309.88730554069,80312.8614219202,80312.97262517293
31,80309.88730554069,80312.48755897494,80311.9626923859
32,80308.42381856735,80311.03125938526,80311.08299596922
33,80308.42381856735,80310.57044457011,80310.53582587403
34,80307.01640505418,80310.00202188021,80309.84199130966
35,80306.29793026295,80309.44889646958,80308.82069270773
36,80306.29793026295,80308.98601797277,80308.61588243688
37,80303.22374311391,80306.96141431291,80307.00272305997
38,80302.23394657564,80305.70699768308,80306.04857464854
39,80301.16717448048,80304.67955885048,80304.07746718517
40,80301.16717448048,80303.26398624966,80303.34737140217
41,80299.70252858903,80301.99471314027,80302.14143169066
42,80299.70252858903,80301.44456232438,80300.90178423162
43,80298.44280204948,80300.62397028302,80300.35652580482
44,80298.44280204948,80300.24022498287,80300.21400593975
45,80298.44280204948,80300.24022498287,80300.21400593975
46,80297.63458332082,80299.89930175911,80300.21400593975
47,80297.63458332082,80299.84197678047,80300.06473541478
48,80297.63458332082,80299.51210648086,80299.67739266736
49,80297.63458332082,80299.46906055984,80299.67739266736
